CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,CLV_Segment,Business_Action
15184,61,2,406.76,3,3,2,332,Loyal Customers ;),868.8423605348087,Low Value,Nurture
15185,72,1,310.62,3,1,2,312,Promising :),1326.973222683264,Medium Value,Growth Opportunity
15186,16,2,411.41,5,3,2,532,Loyal Customers ;),878.77479483633,Low Value,Nurture
15187,17,16,4777.18,5,5,5,555,OG-Champions,1275.5114649608115,Medium Value,Growth Opportunity
15189,7,41,16225.39,5,5,5,555,OG-Champions,1690.612328261872,High Value,VIP Retention
15192,3,3,1044.32,5,3,4,534,Loyal Customers ;),1487.1168157368986,Medium Value,Growth Opportunity
15193,62,1,499.32,3,1,3,313,Promising :),2133.102406639004,High Value,Growth Opportunity
15194,79,15,7616.53,3,5,5,355,Loyal Customers ;),2169.1952352850776,High Value,Upsell Opportunity
15195,152,1,3861.0,2,1,5,215,Lost Customers -_-,16494.2489626556,High Value,Win Back Campaign
15197,12,3,1079.61,5,3,4,534,Loyal Customers ;),1537.3699492853848,Medium Value,Growth Opportunity
15198,124,2,193.64,2,3,1,231,At Risk :(,413.6164684186261,Low Value,Nurture
15199,31,4,1268.7,4,4,4,444,OG-Champions,1354.976279391425,Medium Value,Growth Opportunity
15201,89,5,1236.54,2,4,4,244,At Risk :(,1056.5034246196403,Medium Value,Growth Opportunity
15203,27,6,1827.8,4,5,4,454,OG-Champions,1301.39809435992,Medium Value,Growth Opportunity
15204,359,1,316.58,1,1,2,112,Lost Customers -_-,1352.4344306131857,Medium Value,Growth Opportunity
15205,86,2,653.24,3,3,3,333,Loyal Customers ;),1395.325458736745,Medium Value,Growth Opportunity
15206,12,4,420.3,5,4,2,542,OG-Champions,448.8819502074689,Low Value,Nurture
15208,120,5,870.12,2,4,3,243,At Risk :(,743.4330954356847,Low Value,Nurture
15210,227,1,331.18,1,1,2,112,Lost Customers -_-,1414.8058460119871,Medium Value,Growth Opportunity
15211,62,2,894.41,3,3,3,333,Loyal Customers ;),1910.466357768557,High Value,Upsell Opportunity
15212,7,1,101.8,5,1,1,511,Potential Loyalists ^-^,434.891101890272,Low Value,Nurture
15213,320,2,328.35,1,3,2,132,At Risk :(,701.3580221300138,Low Value,Nurture
15214,12,8,1661.44,5,5,4,554,OG-Champions,887.2120239741816,Low Value,Nurture
15215,48,3,734.9399999999999,3,3,3,333,Loyal Customers ;),1046.5581742738589,Medium Value,Growth Opportunity
15216,89,1,96.6,2,1,1,211,Lost Customers -_-,412.6766251728907,Low Value,Nurture
15218,12,11,5756.89,5,5,5,555,OG-Champions,2235.774455760929,High Value,VIP Retention
15219,178,1,305.75,2,1,2,212,Lost Customers -_-,1306.168510834486,Medium Value,Growth Opportunity
15220,53,6,1778.96,3,5,4,354,Loyal Customers ;),1266.6238942677116,Medium Value,Growth Opportunity
15221,486,1,403.25,1,1,2,112,Lost Customers -_-,1722.689949285385,High Value,Win Back Campaign
15222,320,1,585.0,1,1,3,113,Lost Customers -_-,2499.1286307053942,High Value,Win Back Campaign
15223,227,2,755.75,1,3,3,133,At Risk :(,1614.2875749193176,High Value,Urgent Retention
15224,360,2,322.08,1,3,2,132,At Risk :(,687.9652558782849,Low Value,Nurture
15225,236,1,409.4,1,1,2,112,Lost Customers -_-,1748.9628400184415,High Value,Win Back Campaign
15226,312,1,154.41,1,1,1,111,Lost Customers -_-,659.6417980636238,Low Value,Nurture
15227,128,5,1219.4,2,4,4,244,At Risk :(,1041.858958045182,Medium Value,Growth Opportunity
15228,171,4,3386.71,2,4,5,245,At Risk :(,3617.0187713231903,High Value,Urgent Retention
15230,241,2,429.6,1,3,2,132,At Risk :(,917.6287690179806,Medium Value,Growth Opportunity
15232,115,2,612.06,2,3,3,233,At Risk :(,1307.3646749654215,Medium Value,Growth Opportunity
15234,130,1,197.0,2,1,1,211,Lost Customers -_-,841.5869064084832,Low Value,Nurture
15235,160,12,2247.51,2,5,5,255,At Risk :(,800.1163231904104,Low Value,Nurture
15236,300,1,321.05,1,1,2,112,Lost Customers -_-,1371.5303365606271,Medium Value,Growth Opportunity
15237,80,4,1412.32,3,4,4,344,Loyal Customers ;),1508.362969110189,Medium Value,Growth Opportunity
15238,61,3,1071.99,3,3,4,334,Loyal Customers ;),1526.5190318118948,Medium Value,Growth Opportunity
15239,12,2,780.59,5,3,3,533,Loyal Customers ;),1667.345998155832,High Value,Upsell Opportunity
15240,7,5,1706.57,5,4,4,544,OG-Champions,1458.0984435223604,Medium Value,Growth Opportunity
15241,75,8,1756.44,3,5,4,354,Loyal Customers ;),937.9421991701244,Medium Value,Growth Opportunity
15243,76,1,316.68,3,1,2,312,Promising :),1352.86163208852,Medium Value,Growth Opportunity
15244,215,2,631.5699999999999,1,3,3,133,At Risk :(,1349.0381788842783,Medium Value,Growth Opportunity
15245,135,3,2515.84,2,3,5,235,At Risk :(,3582.5685323497773,High Value,Urgent Retention
15246,240,2,514.15,1,3,3,133,At Risk :(,1098.228192715537,Medium Value,Growth Opportunity
15247,94,1,356.0,2,1,2,212,Lost Customers -_-,1520.8372521899494,Medium Value,Growth Opportunity
15249,3,13,6688.46,5,5,5,555,OG-Champions,2197.9384459339644,High Value,VIP Retention
15251,4,11,10484.99,5,5,5,555,OG-Champions,4072.002906240831,High Value,VIP Retention
15252,96,2,740.78,2,3,3,233,At Risk :(,1582.3115444905486,Medium Value,Growth Opportunity
15253,2,5,918.2,5,4,3,543,OG-Champions,784.5127893038267,Low Value,Nurture
15254,247,1,300.36,1,1,2,112,Lost Customers -_-,1283.1423513139696,Medium Value,Growth Opportunity
15255,245,1,890.85,1,1,3,113,Lost Customers -_-,3805.7243430152143,High Value,Win Back Campaign
15256,150,1,98.45,2,1,1,211,Lost Customers -_-,420.5798524665744,Low Value,Nurture
15257,342,1,317.15,1,1,2,112,Lost Customers -_-,1354.869479022591,Medium Value,Growth Opportunity
15258,170,2,623.16,2,3,3,233,At Risk :(,1331.074356846473,Medium Value,Growth Opportunity
15260,102,7,1810.77,2,5,4,254,At Risk :(,1105.090879272871,Medium Value,Growth Opportunity
15261,137,1,254.82,2,1,2,212,Lost Customers -_-,1088.5947994467497,Medium Value,Growth Opportunity
15262,325,1,178.95,1,1,1,111,Lost Customers -_-,764.47704011065,Low Value,Nurture
15263,108,1,156.51,2,1,1,211,Lost Customers -_-,668.6130290456431,Low Value,Nurture
15264,184,1,393.74,2,1,2,212,Lost Customers -_-,1682.0630889810973,High Value,Win Back Campaign
15265,34,2,1506.12,4,3,4,434,Loyal Customers ;),3217.083430152144,High Value,Upsell Opportunity
15266,224,1,119.3,1,1,1,111,Lost Customers -_-,509.6513600737667,Low Value,Nurture
15267,1,5,1717.36,5,4,4,544,OG-Champions,1467.3174513600736,Medium Value,Growth Opportunity
15269,25,1,408.8,4,1,2,412,Potential Loyalists ^-^,1746.3996311664362,High Value,Growth Opportunity
15270,17,7,2379.49,5,5,5,555,OG-Champions,1452.1737693472962,Medium Value,Growth Opportunity
15271,5,15,2507.07,5,5,5,555,OG-Champions,714.0160018441678,Low Value,Nurture
15272,59,2,721.94,3,3,3,333,Loyal Customers ;),1542.069165514062,Medium Value,Growth Opportunity
15274,20,2,716.5699999999999,4,3,3,433,Loyal Customers ;),1530.5988059013368,Medium Value,Growth Opportunity
15275,303,1,615.14,1,1,3,113,Lost Customers -_-,2627.8871553711388,High Value,Win Back Campaign
15276,245,1,135.31,1,1,1,111,Lost Customers -_-,578.046316274781,Low Value,Nurture
15277,48,1,255.9,3,1,2,312,Promising :),1093.2085753803597,Medium Value,Growth Opportunity
15279,356,1,290.51,1,1,2,112,Lost Customers -_-,1241.0630059935454,Medium Value,Growth Opportunity
15280,174,1,113.12,2,1,1,211,Lost Customers -_-,483.2503088981097,Low Value,Nurture
15281,1,9,2332.15,5,5,5,555,OG-Champions,1106.9976896675375,Medium Value,Growth Opportunity
15286,51,1,240.55,3,1,1,311,Promising :),1027.6331489165514,Medium Value,Growth Opportunity
15287,24,2,486.69,4,3,2,432,Loyal Customers ;),1039.5734301521438,Medium Value,Growth Opportunity
15288,45,5,2306.52,3,4,5,345,Loyal Customers ;),1970.6974937759333,High Value,Upsell Opportunity
15289,61,3,939.78,3,3,3,333,Loyal Customers ;),1338.2513416320885,Medium Value,Growth Opportunity
15290,44,18,7943.22,4,5,5,455,OG-Champions,1885.197390502536,High Value,VIP Retention
15291,5,15,4668.3,5,5,5,555,OG-Champions,1329.53643153527,Medium Value,Growth Opportunity
15292,203,1,180.94,1,1,1,111,Lost Customers -_-,772.9783494698017,Low Value,Nurture
15296,36,6,3672.86,4,5,5,455,OG-Champions,2615.0853511602886,High Value,VIP Retention
15297,12,3,641.94,5,3,3,533,Loyal Customers ;),914.1257169202398,Medium Value,Growth Opportunity
15298,12,12,4799.9,5,5,5,555,OG-Champions,1708.7703012140769,High Value,VIP Retention
15299,166,7,4507.01,2,5,5,255,At Risk :(,2750.573316208918,High Value,Urgent Retention
15300,184,1,496.44,2,1,3,213,Lost Customers -_-,2120.7990041493777,High Value,Win Back Campaign
15301,52,12,5070.35,3,5,5,355,Loyal Customers ;),1805.0508337175352,High Value,Upsell Opportunity
15303,292,1,574.02,1,1,3,113,Lost Customers -_-,2452.2219087136928,High Value,Win Back Campaign
15304,62,8,694.4,3,5,3,353,Loyal Customers ;),370.8108805901337,Low Value,Nurture
15306,124,3,1174.35,2,3,4,234,At Risk :(,1672.2801751959428,High Value,Urgent Retention
15307,216,1,205.3,1,1,1,111,Lost Customers -_-,877.0446288612264,Low Value,Nurture
15308,69,1,310.47,3,1,2,312,Promising :),1326.3324204702626,Medium Value,Growth Opportunity
15311,1,91,60767.9,5,5,5,555,OG-Champions,2852.762256369725,High Value,VIP Retention
15312,77,4,924.85,3,4,3,343,Loyal Customers ;),987.7432111572152,Medium Value,Growth Opportunity
15313,112,1,52.0,2,1,1,211,Lost Customers -_-,222.1447671738128,Low Value,Nurture
15314,201,1,327.97,1,1,2,112,Lost Customers -_-,1401.0926786537573,Medium Value,Growth Opportunity
15315,118,2,570.5,2,3,3,233,At Risk :(,1218.5922083909636,Medium Value,Growth Opportunity
15316,328,1,165.0,1,1,1,111,Lost Customers -_-,704.8824343015215,Low Value,Nurture
15318,182,1,312.62,2,1,2,212,Lost Customers -_-,1335.5172521899492,Medium Value,Growth Opportunity
15319,342,1,204.5,1,1,1,111,Lost Customers -_-,873.6270170585523,Low Value,Nurture
15320,46,1,267.13,3,1,2,312,Promising :),1141.1833010603964,Medium Value,Growth Opportunity
15321,72,3,2748.31,3,3,5,335,Loyal Customers ;),3913.606955586292,High Value,Upsell Opportunity
15322,87,1,679.68,3,1,3,313,Promising :),2903.602987551867,High Value,Growth Opportunity
15325,105,1,162.29,2,1,1,211,Lost Customers -_-,693.305274319963,Low Value,Nurture
15326,71,1,311.71,3,1,2,312,Promising :),1331.6297187644077,Medium Value,Growth Opportunity
15327,54,1,208.75,3,1,1,311,Promising :),891.7830797602581,Low Value,Nurture
15329,41,3,1049.7,4,3,4,434,Loyal Customers ;),1494.77796219456,Medium Value,Growth Opportunity
15330,62,2,714.9599999999999,3,3,3,333,Loyal Customers ;),1527.159834024896,Medium Value,Growth Opportunity
15332,486,4,1661.06,1,4,4,144,At Risk :(,1774.0182065467957,High Value,Urgent Retention
15333,210,1,1028.56,1,1,4,114,Lost Customers -_-,4394.023494698017,High Value,Win Back Campaign
15334,165,3,351.67,2,3,2,232,At Risk :(,500.779809435992,Low Value,Nurture
15335,55,1,173.97,3,1,1,311,Promising :),743.2024066390042,Low Value,Nurture
15339,245,2,574.07,1,3,3,133,At Risk :(,1226.2177547256802,Medium Value,Growth Opportunity
15341,82,1,2020.52,3,1,4,314,Promising :),8631.691249423697,High Value,Growth Opportunity
15342,306,1,406.09,1,1,2,112,Lost Customers -_-,1734.8224711848777,High Value,Win Back Campaign
15343,89,1,364.5,2,1,2,212,Lost Customers -_-,1557.149377593361,Medium Value,Growth Opportunity
15344,76,3,563.94,3,3,3,333,Loyal Customers ;),803.0533333333334,Low Value,Nurture
15345,47,1,393.54,3,1,2,312,Promising :),1681.208686030429,High Value,Growth Opportunity
15346,40,1,252.42,4,1,2,412,Potential Loyalists ^-^,1078.3419640387274,Medium Value,Growth Opportunity
15347,486,1,201.6,1,1,1,111,Lost Customers -_-,861.2381742738589,Low Value,Nurture
15348,74,1,158.04,3,1,1,311,Promising :),675.1492116182573,Low Value,Nurture
15349,219,2,473.81,1,3,2,132,At Risk :(,1012.0616551406176,Medium Value,Growth Opportunity
15350,698,1,115.65,1,1,1,111,Lost Customers -_-,494.0585062240663,Low Value,Nurture
15351,14,7,1960.11,5,5,4,554,OG-Champions,1196.2312625963248,Medium Value,Growth Opportunity
15353,256,2,777.02,1,3,3,133,At Risk :(,1659.7204518211156,High Value,Urgent Retention
15355,55,2,277.05,3,3,2,332,Loyal Customers ;),591.7808437067773,Low Value,Nurture
15356,73,10,2766.5,3,5,5,355,Loyal Customers ;),1181.8528815122174,Medium Value,Growth Opportunity
15358,2,22,8347.2,5,5,5,555,OG-Champions,1620.8800704136804,High Value,VIP Retention
15360,41,1,427.93,4,1,2,412,Potential Loyalists ^-^,1828.1232733978795,High Value,Growth Opportunity
15361,363,1,418.92,1,1,2,112,Lost Customers -_-,1789.6324204702628,High Value,Win Back Campaign
15363,667,1,326.0,1,1,2,112,Lost Customers -_-,1392.6768095896723,Medium Value,Growth Opportunity
15364,216,2,913.19,1,3,3,133,At Risk :(,1950.580576302444,High Value,Urgent Retention
15365,27,7,2314.32,4,5,5,455,OG-Champions,1412.4013119936772,Medium Value,Growth Opportunity
15366,77,2,602.51,3,3,3,333,Loyal Customers ;),1286.9658045182111,Medium Value,Growth Opportunity
15367,59,4,1877.59,3,4,4,344,Loyal Customers ;),2005.2730451821117,High Value,Upsell Opportunity
15368,23,1,446.94,4,1,2,412,Potential Loyalists ^-^,1909.334273858921,High Value,Growth Opportunity
15370,31,7,2386.05,4,5,5,455,OG-Champions,1456.1772574590004,Medium Value,Growth Opportunity
15372,139,1,2007.4,2,1,4,214,Lost Customers -_-,8575.642415859844,High Value,Win Back Campaign
15373,20,12,2415.91,4,5,5,455,OG-Champions,860.0669302289841,Low Value,Nurture
15374,278,1,168.0,1,1,1,111,Lost Customers -_-,717.6984785615491,Low Value,Nurture
15376,42,3,1233.36,4,3,4,434,Loyal Customers ;),1756.3107053941906,High Value,Upsell Opportunity
15379,99,7,3703.29,2,5,5,255,At Risk :(,2260.072787986564,High Value,Urgent Retention
15380,48,5,1690.26,3,4,4,344,Loyal Customers ;),1444.1631313969572,Medium Value,Growth Opportunity
15381,67,2,596.85,3,3,3,333,Loyal Customers ;),1274.8760027662518,Medium Value,Growth Opportunity
15382,16,6,5955.71,5,5,5,555,OG-Champions,4240.480164438297,High Value,VIP Retention
15384,171,2,642.41,2,3,3,233,At Risk :(,1372.192498847395,Medium Value,Growth Opportunity
15385,42,1,316.88,4,1,2,412,Potential Loyalists ^-^,1353.7160350391885,Medium Value,Growth Opportunity
15386,188,1,394.14,2,1,2,212,Lost Customers -_-,1683.7718948824345,High Value,Win Back Campaign
15388,272,1,140.54,1,1,1,111,Lost Customers -_-,600.3889534347625,Low Value,Nurture
15389,174,1,500.0,2,1,3,213,Lost Customers -_-,2136.007376671277,High Value,Win Back Campaign
15392,2,4,1535.53,5,4,4,544,OG-Champions,1639.951703550023,High Value,VIP Retention
15393,18,2,231.86,5,3,1,531,Loyal Customers ;),495.2546703550023,Low Value,Nurture
15394,11,4,2183.54,5,4,5,545,OG-Champions,2332.0287736284,High Value,VIP Retention
15395,327,1,107.45,1,1,1,111,Lost Customers -_-,459.0279852466575,Low Value,Nurture
15396,114,1,288.18,2,1,2,212,Lost Customers -_-,1231.1092116182572,Medium Value,Growth Opportunity
15397,291,1,94.0,1,1,1,111,Lost Customers -_-,401.5693868142001,Low Value,Nurture
15398,18,2,1345.53,5,3,4,534,Loyal Customers ;),2874.0620055325035,High Value,Upsell Opportunity
15399,24,3,815.77,4,3,3,433,Loyal Customers ;),1161.660491778085,Medium Value,Growth Opportunity
15400,115,5,716.2,2,4,3,243,At Risk :(,611.9233932687874,Low Value,Nurture
15402,150,2,626.77,2,3,3,233,At Risk :(,1338.7853434762562,Medium Value,Growth Opportunity
15405,280,1,349.1,1,1,2,112,Lost Customers -_-,1491.3603503918855,Medium Value,Growth Opportunity
15406,39,2,510.71,4,3,3,433,Loyal Customers ;),1090.8803273397878,Medium Value,Growth Opportunity
15407,96,4,1056.44,2,4,4,244,At Risk :(,1128.281816505302,Medium Value,Growth Opportunity
15408,266,1,267.18,1,1,2,112,Lost Customers -_-,1141.3969017980637,Medium Value,Growth Opportunity
15410,86,8,3450.84,3,5,5,355,Loyal Customers ;),1842.7549239280772,High Value,Upsell Opportunity
15411,28,4,1358.88,4,4,4,444,OG-Champions,1451.2888520055326,Medium Value,Growth Opportunity
15412,173,1,190.53,2,1,1,211,Lost Customers -_-,813.9469709543569,Low Value,Nurture
15414,11,3,774.9,5,3,3,533,Loyal Customers ;),1103.4614107883815,Medium Value,Growth Opportunity
15415,315,1,572.81,1,1,3,113,Lost Customers -_-,2447.052770862148,High Value,Win Back Campaign
15416,156,4,3984.32,2,4,5,245,At Risk :(,4255.268455509451,High Value,Urgent Retention
15417,87,1,508.8,3,1,3,313,Promising :),2173.6011065006915,High Value,Growth Opportunity
15419,26,1,135.86,4,1,1,411,Potential Loyalists ^-^,580.3959243891195,Low Value,Nurture
15421,1,4,950.36,5,4,4,544,OG-Champions,1014.9879852466574,Medium Value,Growth Opportunity
15422,325,2,97.7,1,3,1,131,At Risk :(,208.68792070078376,Low Value,Nurture
15423,334,1,43.5,1,1,1,111,Lost Customers -_-,185.8326417704011,Low Value,Nurture
15424,256,2,383.34,1,3,2,132,At Risk :(,818.8170677731673,Low Value,Nurture
15426,21,5,1447.39,4,4,4,444,OG-Champions,1236.654286768096,Medium Value,Growth Opportunity
15427,49,3,1483.14,3,3,4,334,Loyal Customers ;),2111.9986537574923,High Value,Upsell Opportunity
15428,17,1,93.78,5,1,1,511,Potential Loyalists ^-^,400.6295435684647,Low Value,Nurture
15429,28,2,397.35,4,3,2,432,Loyal Customers ;),848.7425311203319,Low Value,Nurture
15432,25,1,171.19,4,1,1,411,Potential Loyalists ^-^,731.3262056247119,Low Value,Nurture
15433,67,2,533.3,3,3,3,333,Loyal Customers ;),1139.132733978792,Medium Value,Growth Opportunity
15434,109,5,1041.48,2,4,4,244,At Risk :(,889.8435850622407,Low Value,Nurture
15435,24,1,149.29,4,1,1,411,Potential Loyalists ^-^,637.7690825265099,Low Value,Nurture
15436,14,3,1122.53,5,3,4,534,Loyal Customers ;),1598.488240356539,High Value,Upsell Opportunity
15437,264,1,200.16,1,1,1,111,Lost Customers -_-,855.0864730290456,Low Value,Nurture
15438,133,1,156.57999999999998,2,1,1,211,Lost Customers -_-,668.912070078377,Low Value,Nurture
15440,56,3,383.68,3,3,2,332,Loyal Customers ;),546.3622068541571,Low Value,Nurture
15442,221,1,594.0,1,1,3,113,Lost Customers -_-,2537.576763485477,High Value,Win Back Campaign
15443,14,7,3236.91,5,5,5,555,OG-Champions,1975.4467536060067,High Value,VIP Retention
15444,10,2,1418.26,5,3,4,534,Loyal Customers ;),3029.4138220378054,High Value,Upsell Opportunity
15445,266,1,113.5,1,1,1,111,Lost Customers -_-,484.8736745043799,Low Value,Nurture
15447,332,1,155.17,1,1,1,111,Lost Customers -_-,662.888529276164,Low Value,Nurture
15448,314,1,494.64,1,1,3,113,Lost Customers -_-,2113.109377593361,High Value,Win Back Campaign
15449,28,3,974.52,4,3,4,434,Loyal Customers ;),1387.721272475795,Medium Value,Growth Opportunity
15450,91,1,429.84,2,1,2,212,Lost Customers -_-,1836.2828215767636,High Value,Win Back Campaign
15452,61,3,538.73,3,3,3,333,Loyal Customers ;),767.1541693560781,Low Value,Nurture
15453,58,7,1388.37,3,5,4,354,Loyal Customers ;),847.3053032997431,Low Value,Nurture
15454,364,1,179.1,1,1,1,111,Lost Customers -_-,765.1178423236514,Low Value,Nurture
15456,342,3,447.22,1,3,2,132,At Risk :(,636.8434793299524,Low Value,Nurture
15457,264,1,237.07,1,1,1,111,Lost Customers -_-,1012.7665375749192,Medium Value,Growth Opportunity
15458,27,1,161.64,4,1,1,411,Potential Loyalists ^-^,690.5284647302904,Low Value,Nurture
15460,356,1,216.76,1,1,1,111,Lost Customers -_-,926.001917934532,Medium Value,Growth Opportunity
15462,145,3,234.6,2,3,1,231,At Risk :(,334.07155371138776,Low Value,Nurture
15463,61,1,126.14,3,1,1,311,Promising :),538.8719409866297,Low Value,Nurture
15464,224,1,1048.85,1,1,4,114,Lost Customers -_-,4480.7026740433375,High Value,Win Back Campaign
15465,5,18,7354.62,5,5,5,555,OG-Champions,1745.502508068234,High Value,VIP Retention
